country,ID,year,EU2,IntRevRec,SCA,ctaxever,ctaxyear,dlemission_ctsectors,dlempman,dlemptot,dlrgdp,dlrgdppc,ecp_ghg_tax_usd_2018,emission_ctsectors,lemission_ctsectors,lempman,lemptot,lrgdp,lrgdppc,pgdp,rater_LCU_USD18,share19
Austria,AUT,1998,1,,0,0,,6.93676471710205,0.229358673095703,1.0075569152832,3.5186767578125,3.40900421142578,0,30.3228893280029,3.4119029045105,6.48416185379028,8.20634651184082,26.1927261352539,10.3006801605225,82.7306768918802,0,0
Austria,AUT,1999,1,,0,0,,-0.283598899841309,0.24561882019043,1.50575637817383,3.49464416503906,3.29999923706055,0,30.2370204925537,3.40906691551209,6.48661804199219,8.22140407562256,26.2276725769043,10.3336801528931,82.9427575351053,0,0
Austria,AUT,2000,1,,0,0,,-0.663971900939941,-0.157070159912109,0.943183898925781,3.31993103027344,3.07960510253906,0,30.0369205474854,3.40242719650269,6.48504734039307,8.23083591461182,26.260871887207,10.3644762039185,84.0741308244317,0,0
Austria,AUT,2001,1,,0,0,,8.10158252716065,0.10066032409668,0.716972351074219,1.25923156738281,0.876331329345703,0,32.5716705322266,3.48344302177429,6.48605394363403,8.23800563812256,26.2734642028809,10.3732395172119,85.7111408312919,0,0
Austria,AUT,2002,1,,0,0,,4.24294471740723,-2.36020088195801,-0.0954627990722656,1.63803100585938,1.14412307739258,0,33.9834098815918,3.52587246894836,6.46245193481445,8.23705101013184,26.2898445129395,10.3846807479858,86.6930477966964,0,0
Austria,AUT,2003,1,,0,0,,6.97510242462158,-0.37689208984375,0.650215148925781,0.937080383300781,0.491046905517578,0,36.4384117126465,3.59562349319458,6.45868301391602,8.24355316162109,26.2992153167725,10.389591217041,87.8266028980426,0,0
Austria,AUT,2004,1,,0,0,,-0.00741481781005859,-1.35350227355957,0.623607635498047,2.69851684570313,2.06975936889648,0,36.4357109069824,3.59554934501648,6.44514799118042,8.24978923797607,26.3262004852295,10.41028881073,89.354540345662,0,0
Austria,AUT,2005,1,,0,0,,-0.0104665756225586,-0.861310958862305,1.19695663452148,2.21920013427734,1.5380859375,0,36.4319000244141,3.59544467926025,6.4365348815918,8.26175880432129,26.3483924865723,10.425669670105,91.622173317001,0,0
Austria,AUT,2006,1,,0,0,,-4.30152416229248,0.104093551635742,1.73625946044922,3.39565277099609,2.8782844543457,0,34.8979988098145,3.55242943763733,6.43757581710815,8.27912139892578,26.3823490142822,10.4544525146484,93.3558131362923,0,0
Austria,AUT,2007,1,,0,0,,-5.19299507141113,2.3470401763916,1.81055068969727,3.65962982177734,3.33070755004883,0,33.1319999694824,3.50049948692322,6.46104621887207,8.29722690582275,26.4189453125,10.4877595901489,95.4294100435619,0,0
Austria,AUT,2008,1,,0,0,,-3.51104736328125,0.742864608764648,1.88608169555664,1.44996643066406,1.1326789855957,0,31.988899230957,3.46538901329041,6.46847486495972,8.31608772277832,26.4334449768066,10.4990863800049,97.2963153996418,0,0
Austria,AUT,2009,1,,0,0,,-4.51388359069824,-3.71437072753906,-0.530433654785156,-3.83739471435547,-4.07657623291016,0,30.5770606994629,3.42025017738342,6.43133115768433,8.31078338623047,26.3950710296631,10.4583206176758,99.1345022074706,0,0
Austria,AUT,2010,1,,0,0,,2.98402309417725,-1.47457122802734,0.75225830078125,1.82056427001953,1.58586502075195,0,31.5032405853272,3.4500904083252,6.41658544540405,8.31830596923828,26.4132766723633,10.4741792678833,100,0,0
Austria,AUT,2011,1,,0,0,,-6.54714107513428,1.43914222717285,1.54333114624023,2.880859375,2.55298614501953,0,29.5067501068115,3.38461899757385,6.43097686767578,8.33373928070068,26.4420852661133,10.4997091293335,101.833409895612,0,0
Austria,AUT,2012,1,,0,0,,-1.47843360900879,0.973033905029297,1.03282928466797,0.678062438964844,0.228786468505859,0,29.0737209320068,3.36983466148376,6.44070720672607,8.34406757354736,26.4488658905029,10.5019969940186,103.925309382352,0,0
Austria,AUT,2013,1,,0,0,,4.20358180999756,-0.257158279418945,0.346851348876953,0.0255584716796875,-0.576972961425781,0,30.3219108581543,3.41187047958374,6.43813562393189,8.34753608703613,26.4491214752197,10.4962272644043,105.612940728584,0,0
Austria,AUT,2014,1,,0,0,,-5.37552833557129,-0.0544071197509766,0.946521759033203,0.6591796875,-0.124645233154297,0,28.7349796295166,3.35811519622803,6.43759155273438,8.35700130462647,26.4557132720947,10.4949808120728,107.910767189013,0,0
Austria,AUT,2015,1,,0,0,,2.7972936630249,0.485324859619141,0.600051879882813,1.13639831542969,0.139713287353516,0,29.5501308441162,3.38608813285828,6.44244480133057,8.36300182342529,26.467077255249,10.4963779449463,110.250108317854,0,0
Austria,AUT,2016,1,,0,0,,3.57983112335205,0.484514236450195,1.2934684753418,2.01911926269531,0.749111175537109,0,30.627140045166,3.4218864440918,6.44728994369507,8.37593650817871,26.487268447876,10.5038690567017,111.806085683072,0,0
Austria,AUT,2017,1,,0,0,,2.76639461517334,1.24111175537109,1.64117813110352,2.51884460449219,1.8885612487793,0,31.4862308502197,3.44955039024353,6.45970106124878,8.39234828948975,26.5124568939209,10.5227546691895,113.206056265219,0,0
Austria,AUT,2018,1,,0,0,,,2.76632308959961,1.70412063598633,2.69241333007813,2.13813781738281,0,,,6.48736429214478,8.40938949584961,26.5393810272217,10.5441360473633,115.023278659212,0,0
Belgium,BEL,1960,1,,0,0,,,,,,,0,,,,,25.2361335754395,,15.8479376066024,0,0
Belgium,BEL,1961,1,,0,0,,,,,4.8583984375,,0,,,,,25.2847175598145,,16.0564122645059,0,0
Belgium,BEL,1962,1,,0,0,,,,,5.08079528808594,,0,,,,,25.3355255126953,,16.3241837587332,0,0
Belgium,BEL,1963,1,,0,0,,,,,4.25949096679688,,0,,,,,25.3781204223633,,16.8181203722532,0,0
Belgium,BEL,1964,1,,0,0,,,,,6.72531127929688,,0,,,,,25.4453735351563,,17.598889259053,0,0
Belgium,BEL,1965,1,,0,0,,,,,3.49884033203125,,0,,,,,25.4803619384766,,18.4965580802512,0,0
Belgium,BEL,1966,1,,0,0,,,,,3.10707092285156,,0,,,,,25.5114326477051,,19.2523302055149,0,0
Belgium,BEL,1967,1,,0,0,,,,,3.79524230957031,,0,,,,,25.5493850708008,,19.8671400744155,0,0
Belgium,BEL,1968,1,,0,0,,,,,4.10861968994141,,0,,,,,25.5904712677002,,20.387716615353,0,0
Belgium,BEL,1969,1,,0,0,,,,,6.41918182373047,,0,,,,,25.6546630859375,,21.2080829207653,0,0
Belgium,BEL,1970,1,,0,0,,,,,5.44109344482422,,0,,,,,25.7090740203857,9.62916851043701,22.7440581162982,0,0
Belgium,BEL,1971,1,,0,0,,,,,3.90853881835938,3.54595184326172,0,,,,,25.7481594085693,9.66462802886963,23.9627338659829,0,0
Belgium,BEL,1972,1,,0,0,,,,,5.16014099121094,4.7886848449707,0,,,,,25.7997608184814,9.71251487731934,25.4766563326304,0,0
Belgium,BEL,1973,1,,0,0,,,,,6.18629455566406,5.88808059692383,0,,,,,25.8616237640381,9.77139568328857,27.2108489430839,0,0
Belgium,BEL,1974,1,,0,0,,,,,4.46414947509766,4.156494140625,0,,,,,25.9062652587891,9.81296062469482,30.5219578278364,0,0
Belgium,BEL,1975,1,,0,0,,,,,-1.98554992675781,-2.26154327392578,0,,,,,25.8864097595215,9.79034519195557,34.4561531281748,0,0
Belgium,BEL,1976,1,,0,0,,,,,5.49869537353516,5.33552169799805,0,,,,,25.9413967132568,9.84370040893555,37.0662977755955,0,0
Belgium,BEL,1977,1,,0,0,,,,,0.624275207519531,0.512218475341797,0,,,,,25.947639465332,9.84882259368896,39.8381376226929,0,0
Belgium,BEL,1978,1,,0,0,,,,,2.80227661132813,2.72083282470703,0,,,,,25.9756622314453,9.87603092193604,41.6002779391524,0,0
Belgium,BEL,1979,1,,0,0,,,,,2.31399536132813,2.24285125732422,0,,,,,25.9988021850586,9.89845943450928,43.4744711215833,0,0
Belgium,BEL,1980,1,,0,0,,,,,4.34818267822266,3.99293899536133,0,,,,,26.0422840118408,9.93838882446289,45.2684871266151,0,0
Belgium,BEL,1981,1,,0,0,,,,,-0.279617309570313,-0.269508361816406,0,,,,,26.0394878387451,9.93569374084473,47.5949238788664,0,0
Belgium,BEL,1982,1,,0,0,,,,,0.593185424804688,0.613498687744141,0,,,,,26.0454196929932,9.94182872772217,51.1980579814503,0,0
Belgium,BEL,1983,1,,0,0,,,,,0.311279296875,0.331592559814453,0,,,,,26.0485324859619,9.94514465332031,54.0717278916404,0,0
Belgium,BEL,1984,1,,0,0,,,,,2.43644714355469,2.42633819580078,0,,,,,26.0728969573975,9.96940803527832,57.0125363773187,0,0
Belgium,BEL,1985,1,,0,0,,,,,1.63841247558594,1.61800384521484,0,,,,,26.0892810821533,9.98558807373047,59.650930060216,0,0
Belgium,BEL,1986,1,,0,0,,,,,1.80625915527344,1.78604125976563,0,,,,,26.1073436737061,10.0034484863281,61.3192355791619,0,0
Belgium,BEL,1987,1,,0,0,,,,,2.28042602539063,2.16894149780273,0,,,,,26.13014793396,10.0251379013062,62.3519193756652,0,0
Belgium,BEL,1988,1,,0,0,,,,,4.61521148681641,4.27122116088867,0,,,,,26.1763000488281,10.067850112915,63.7043263613799,0,0
Belgium,BEL,1989,1,,0,0,,,,,3.41033935546875,3.04756164550781,0,,,,,26.2104034423828,10.0983257293701,66.7605145496737,0,0
Belgium,BEL,1990,1,,0,0,,,,,3.08914184570313,2.80780792236328,0,44.4674491882324,3.79475736618042,,,26.2412948608398,10.1264038085937,68.6380894027691,0,0
Belgium,BEL,1991,1,,0,0,,6.64708614349365,,,1.81636810302734,1.43604278564453,0,47.523681640625,3.86122822761536,,,26.2594585418701,10.1407642364502,70.6125495452706,0,0
Belgium,BEL,1992,1,,0,0,,1.15189552307129,,,1.51920318603516,1.11007690429688,0,48.0742683410645,3.87274718284607,,,26.2746505737305,10.1518650054932,73.0306936508302,0,0
Belgium,BEL,1993,1,,0,0,,1.30109786987305,,,-0.966644287109375,-1.35393142700195,0,48.7038497924805,3.8857581615448,,,26.2649841308594,10.1383256912231,75.9469785438759,0,0
Belgium,BEL,1994,1,,0,0,,0.129246711730957,,,3.17611694335938,2.87904739379883,0,48.7668418884277,3.88705062866211,,,26.296745300293,10.1671161651611,77.5375399993853,0,0
Belgium,BEL,1995,1,,0,0,,1.75061225891113,,,2.35671997070313,2.14939117431641,0,49.6280784606934,3.90455675125122,6.51870489120483,8.26069927215576,26.3203125,10.1886100769043,78.4840945988391,0,0
Belgium,BEL,1996,1,,0,0,,10.6805801391602,-1.60646438598633,0.263309478759766,1.580810546875,1.38368606567383,0,55.2220687866211,4.01136255264282,6.50264024734497,8.26333236694336,26.3361206054688,10.202446937561,78.8326277926242,0,0
Belgium,BEL,1997,1,,0,0,,-7.40036964416504,-1.43475532531738,0.678348541259766,3.64322662353516,3.40728759765625,0,51.2829818725586,3.93735885620117,6.4882926940918,8.27011585235596,26.3725528717041,10.2365198135376,79.5415363781659,0,0
Belgium,BEL,1998,1,,0,0,,2.0179271697998,-0.121784210205078,1.73873901367188,1.95598602294922,1.74007415771484,0,52.3283386230469,3.95753812789917,6.48707485198975,8.28750324249268,26.3921127319336,10.2539205551147,80.9420863603359,0,0
Belgium,BEL,1999,1,,0,0,,-1.09381675720215,-1.25670433044434,1.36957168579102,3.50131988525391,3.27615737915039,0,51.759090423584,3.94659996032715,6.4745078086853,8.30119895935059,26.4271259307861,10.2866821289063,81.4022991888854,0,0
Belgium,BEL,2000,1,,0,0,,-1.86018943786621,1.04327201843262,1.99060440063477,3.56922149658203,3.32508087158203,0,50.8051681518555,3.92799806594849,6.48494052886963,8.32110500335693,26.462818145752,10.3199329376221,83.0495494552133,0,0
Belgium,BEL,2001,1,,0,0,,5.56955337524414,1.03249549865723,1.36070251464844,0.808334350585938,0.457668304443359,0,53.7150688171387,3.98369359970093,6.4952654838562,8.33471202850342,26.4709014892578,10.3245096206665,84.7949044233565,0,0
Belgium,BEL,2002,1,,0,0,,-0.629615783691406,-3.42659950256348,0.227737426757813,1.76486968994141,1.31864547729492,0,53.3779296875,3.97739744186401,6.46099948883057,8.336989402771,26.4885501861572,10.3376960754395,86.2193336789386,0,0
Belgium,BEL,2003,1,,0,0,,2.06089019775391,-3.07960510253906,-0.0934600830078125,0.771331787109375,0.356101989746094,0,54.4894104003906,3.99800634384155,6.43020343780518,8.33605480194092,26.4962635040283,10.3412570953369,87.9117991421382,0,0
Belgium,BEL,2004,1,,0,0,,-0.873303413391113,-1.93710327148438,0.982761383056641,3.57036590576172,3.1376838684082,0,54.0156288146973,3.98927330970764,6.41083240509033,8.34588241577148,26.5319671630859,10.372633934021,89.6528315062339,0,0
Belgium,BEL,2005,1,,0,0,,-2.28772163391113,-0.858354568481445,1.42354965209961,2.07271575927734,1.51758193969727,0,52.7939186096192,3.96639609336853,6.40224885940552,8.36011791229248,26.5526943206787,10.387809753418,91.5678500224772,0,0
Belgium,BEL,2006,1,,0,0,,-1.46048069000244,-0.949478149414062,1.12171173095703,2.47516632080078,1.81894302368164,0,52.0284805297852,3.95179128646851,6.39275407791138,8.37133502960205,26.5774459838867,10.4059991836548,93.6829600683306,0,0
Belgium,BEL,2007,1,,0,0,,-2.43802070617676,-0.621128082275391,1.65233612060547,3.39088439941406,2.65407562255859,0,50.7753486633301,3.92741107940674,6.38654279708862,8.38785839080811,26.6113548278809,10.4325399398804,95.5636412340021,0,0
Belgium,BEL,2008,1,,0,0,,3.45065593719482,-0.0842571258544922,1.76429748535156,0.780105590820313,-0.00734329223632813,0,52.5580215454102,3.96191763877869,6.38570022583008,8.40550136566162,26.6191558837891,10.432466506958,97.3939086646535,0,0
Belgium,BEL,2009,1,,0,0,,-3.05333137512207,-5.24206161499023,-0.165653228759766,-2.27890014648438,-3.07865142822266,0,50.9775009155274,3.93138432502747,6.33327960968018,8.40384483337402,26.5963668823242,10.4016799926758,98.1517306485443,0,0
Belgium,BEL,2010,1,,0,0,,3.0576229095459,-3.28607559204102,0.640869140625,2.70709991455078,1.78518295288086,0,52.5602684020996,3.96196055412293,6.30041885375977,8.41025352478027,26.6234378814697,10.4195318222046,100,0,0
Belgium,BEL,2011,1,,0,0,,-10.6611013412476,0.201702117919922,1.32884979248047,1.78241729736328,0.887012481689453,0,47.2451286315918,3.85534954071045,6.30243587493897,8.42354202270508,26.6412620544434,10.4284019470215,102.00184372466,0,0
Belgium,BEL,2012,1,,0,0,,0.542545318603516,-1.45773887634277,0.425148010253906,0.234413146972656,-0.4364013671875,0,47.5021514892578,3.86077499389648,6.28785848617554,8.42779350280762,26.6436061859131,10.4240379333496,104.016060984033,0,0
Belgium,BEL,2013,1,,0,0,,2.83100605010986,-2.3317813873291,-0.293445587158203,0.200462341308594,-0.313186645507813,0,48.8661613464356,3.88908505439758,6.26454067230225,8.42485904693604,26.6456108093262,10.4209060668945,105.104270126112,0,0
Belgium,BEL,2014,1,,0,0,,-8.87687206268311,-2.58255004882813,0.396156311035156,1.24702453613281,0.753688812255859,0,44.7153282165527,3.80031633377075,6.23871517181397,8.42882061004639,26.6580810546875,10.4284429550171,105.851473433746,0,0
Belgium,BEL,2015,1,,0,0,,6.46774768829346,-2.51073837280273,0.874519348144531,1.72462463378906,1.20716094970703,0,47.7029800415039,3.86499381065369,6.21360778808594,8.43756580352783,26.6753273010254,10.4405145645142,106.906297428273,0,0
Belgium,BEL,2016,1,,0,0,,-0.236916542053223,-0.100183486938477,1.24826431274414,1.44195556640625,0.936222076416016,0,47.5900917053223,3.86262464523315,6.21260595321655,8.45004844665527,26.6897468566895,10.4498767852783,108.836553233655,0,0
Belgium,BEL,2017,1,,0,0,,-1.27201080322266,0.738763809204102,1.61457061767578,1.71966552734375,1.2425422668457,0,46.9885787963867,3.84990453720093,6.21999359130859,8.46619415283203,26.7069435119629,10.4623022079468,110.652011715388,0,0
Belgium,BEL,2018,1,,0,0,,,1.14717483520508,1.373291015625,1.42745971679688,0.93536376953125,0,,,6.23146533966065,8.47992706298828,26.7212181091309,10.4716558456421,111.898050099683,0,0
Bulgaria,BGR,1960,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1961,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1962,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1963,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1964,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1965,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1966,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1967,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1968,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1969,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1970,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1971,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1972,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1973,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1974,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1975,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1976,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1977,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1978,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1979,1,,0,0,,,,,,,0,,,,,,,,,0
Bulgaria,BGR,1980,1,,0,0,,,,,,,0,,,,,24.4658336639404,,0.0611071215849685,0,0
Bulgaria,BGR,1981,1,,0,0,,,,,4.78382110595703,,0,,,,,24.513671875,,0.0628309158236143,0,0
Bulgaria,BGR,1982,1,,0,0,,,,,2.30770111083984,,0,,,,,24.5367488861084,,0.0640350532379527,0,0
Bulgaria,BGR,1983,1,,0,0,,,,,3.37276458740234,,0,,,,,24.5704765319824,,0.0636218531430916,0,0
Bulgaria,BGR,1984,1,,0,0,,,,,3.34014892578125,,0,,,,,24.6038780212402,,0.0653630232518106,0,0
Bulgaria,BGR,1985,1,,0,0,,,,,2.64797210693359,,0,,,,,24.6303577423096,,0.0655128203520297,0,0
Bulgaria,BGR,1986,1,,0,0,,,,,4.12158966064453,,0,,,,,24.671573638916,,0.0663942885458849,0,0
Bulgaria,BGR,1987,1,,0,0,,,,,5.87825775146484,,0,,,,,24.7303562164307,,0.0664366738630804,0,0
Bulgaria,BGR,1988,1,,0,0,,,,,10.3860855102539,,0,11.5501804351807,2.44670104980469,,,24.8342170715332,,0.0628559073284097,0,0
Bulgaria,BGR,1989,1,,0,0,,1.33192539215088,,,-3.34510803222656,,0,11.7050504684448,2.4600203037262,,,24.8007659912109,,0.0670859113511358,0,0
Bulgaria,BGR,1990,1,,0,0,,0.677847862243652,,,-9.56020355224609,,0,11.7846603393555,2.46679878234863,,,24.7051639556885,,0.084654370258785,0,0
Bulgaria,BGR,1991,1,,0,0,,-47.8612174987793,,,-8.82339477539063,,0,7.30227994918823,1.9881865978241,,,24.6169300079346,,0.27642856904376,0,0
Bulgaria,BGR,1992,1,,0,0,,7.48093128204346,,,-7.55043029785156,,0,7.86951017379761,2.06299591064453,,,24.5414257049561,,0.441120976713898,0,0
Bulgaria,BGR,1993,1,,0,0,,13.3471727371216,,,-1.49116516113281,,0,8.99318981170654,2.19646763801575,,,24.5265140533447,,0.6664943325048,0,0
Bulgaria,BGR,1994,1,,0,0,,-11.4276170730591,,,1.80168151855469,,0,8.02202987670898,2.08219146728516,,,24.5445308685303,,1.15106882631648,0,0
Bulgaria,BGR,1995,1,,0,0,,-11.5515594482422,,,2.82001495361328,,0,7.14688014984131,1.96667587757111,6.67956161499023,8.16580963134766,24.5727310180664,8.62826633453369,2.69950177766099,0,0
Bulgaria,BGR,1996,1,,0,0,,6.70357942581177,0.254678726196289,2.70318984985352,0.702095031738281,1.21793746948242,0,7.64239978790283,2.03371167182922,6.6821084022522,8.19284152984619,24.5797519683838,8.64044570922852,4.58298184524376,0,0
Bulgaria,BGR,1997,1,,0,0,,-14.3016815185547,-4.36844825744629,-3.12070846557617,-1.09462738037109,-0.485992431640625,0,6.62397003173828,1.89069485664368,6.63842391967773,8.16163444519043,24.5688056945801,8.63558578491211,40.3059599563098,0,0
Bulgaria,BGR,1998,1,,0,0,,14.6409273147583,-0.629043579101563,-1.03244781494141,6.15558624267578,6.82287216186523,0,7.66836977005005,2.03710412979126,6.63213348388672,8.15130996704102,24.6303615570068,8.70381450653076,52.8683005655804,0,0
Bulgaria,BGR,1999,1,,0,0,,-6.31341934204102,-13.3971691131592,-4.41474914550781,-8.78276824951172,-8.22210311889648,0,7.19920015335083,1.97396993637085,6.49816179275513,8.10716247558594,24.5425338745117,8.6215934753418,54.5693733706672,0,0
Bulgaria,BGR,2000,1,,0,0,,-14.7933006286621,-1.81479454040527,-2.40812301635742,4.65564727783203,5.14955520629883,0,6.20922994613648,1.82603693008423,6.48001384735107,8.08308124542236,24.58909034729,8.67308902740479,58.4966047094209,0,0
Bulgaria,BGR,2001,1,,0,0,,1.17677450180054,-2.19106674194336,-0.757980346679688,3.70082855224609,6.89544677734375,0,6.28273010253906,1.83780467510223,6.45810317993164,8.07550144195557,24.6260986328125,8.74204349517822,62.0698146645513,0,0
Bulgaria,BGR,2002,1,,0,0,,9.85543727874756,1.61271095275879,0.229358673095703,5.76801300048828,6.33058547973633,0,6.9334602355957,1.93635904788971,6.47423028945923,8.07779502868652,24.6837787628174,8.80534934997559,64.4121468937318,0,0
Bulgaria,BGR,2003,1,,0,0,,11.6413707733154,0.0262260437011719,2.91385650634766,5.02758026123047,5.6056022644043,0,7.78947019577026,2.05277276039124,6.47449254989624,8.10693359375,24.7340545654297,8.86140537261963,65.8750434858236,0,0
